,acc_id,acc_date,acc_state,acc_city,industry_sector,device_type,num_injured
4020,911915,2004-08-19,MD,0,amusement ride,Bumper car,1
4021,914271,2004-08-19,NJ,South Toms River,recreation,Go-kart,1
4022,914293,2004-08-19,NJ,Piscataway,recreation,Go-kart,1
4023,918026,2004-08-19,CA,Buena Park,amusement ride,Coaster - wooden,1
4024,918329,2004-08-19,CA,Chula Vista,water park,Family raft slide,1
4025,918845,2004-08-19,CA,Los Angeles,amusement ride,Shoot the chute,1
4026,920227,2004-08-19,CA,Concord,water park,Body slide,1
4027,918099,2004-08-18,CA,Buena Park,amusement ride,Coaster - steel,1
4028,918439,2004-08-18,CA,Santa Monica,amusement ride,Drop tower,1
4029,918552,2004-08-18,CA,San Dimas,water park,Tube slide,1
4030,918668,2004-08-18,CA,San Jose,water park,Body slide,1
4031,919731,2004-08-18,CA,Roseville,water park,Bowl slide,1
4032,911625,2004-08-17,TX,0,water park,Wave pool,1
4033,914263,2004-08-17,NJ,Jackson,amusement ride,Coaster - steel,0
4034,914294,2004-08-17,NJ,Piscataway,recreation,Go-kart,1
4035,914307,2004-08-17,NJ,Clementon,amusement ride,Pirate ship,1
4036,914390,2004-08-17,NJ,Wildwood,recreation,Go-kart,1
4037,915290,2004-08-17,NJ,Clementon,amusement ride,Pirate ship,1
4038,917447,2004-08-17,CA,Anaheim,amusement ride,Ferris/gondola wheel,1
4039,919312,2004-08-17,CA,San Jose,water park,Speed slide,1
4040,920226,2004-08-17,CA,Concord,water park,Body slide,1
4041,912348,2004-08-16,MI,Portage,amusement ride,Simulator,0
4042,918752,2004-08-16,CA,Los Angeles,amusement ride,Coaster - wooden,1
4043,911414,2004-08-15,IL,0,amusement ride,Spinning cups/tubs,1
4044,911626,2004-08-15,TX,0,water park,Half pipe,1
4045,911627,2004-08-15,TX,0,water park,Water slide - undefined,1
4046,911628,2004-08-15,TX,0,water park,Aquatic play area,1
4047,912349,2004-08-15,MI,Muskegon,amusement ride,Coaster - wooden,0
4048,914395,2004-08-15,NJ,Hope,amusement ride,Tilt-a-whirl/waltzer,1
4049,914409,2004-08-15,NJ,Wildwood,amusement ride,Tornado-type,1
4050,914419,2004-08-15,NJ,Cherry Hill,recreation,Go-kart,1
4051,918738,2004-08-15,CA,Los Angeles,amusement ride,Coaster - steel,1
4052,919336,2004-08-15,CA,Roseville,water park,Tube slide,1
4053,919842,2004-08-15,CA,Santa Clara,amusement ride,Rafting ride,1
4054,911629,2004-08-14,TX,0,amusement ride,Coaster - steel,1
4055,911630,2004-08-14,TX,0,amusement ride,Plane/jet/helicopter,1
4056,911631,2004-08-14,TX,0,amusement ride,Coaster - steel,1
4057,911844,2004-08-14,WI,Marshall,amusement ride,Carousel,1
4058,912350,2004-08-14,MI,0,amusement ride,Shoot the chute,0
4059,918027,2004-08-14,CA,Buena Park,amusement ride,Coaster - wooden,1
4060,918107,2004-08-14,CA,Buena Park,amusement ride,Shoot the chute,1
4061,918189,2004-08-14,CA,Buena Park,amusement ride,Drop tower,1
4062,918431,2004-08-14,CA,Arroyo Grande,water park,Water slide - undefined,1
4063,911413,2004-08-13,IL,0,recreation,Slide,1
4064,918316,2004-08-13,CA,Buena Park,water park,Tube slide,1
4065,918343,2004-08-13,CA,Chula Vista,water park,Water slide - undefined,1
4066,918451,2004-08-13,CA,Perris,recreation,Indoor skydiving,1
4067,918571,2004-08-13,CA,San Dimas,water park,Body slide,1
4068,919311,2004-08-13,CA,Fresno,amusement ride,Coaster - family/kiddie,2
4069,919734,2004-08-13,CA,Roseville,water park,Wave pool,1
4070,911412,2004-08-12,IL,0,recreation,Slide,1
4071,911632,2004-08-12,TX,0,water park,Tube slide,1
4072,912150,2004-08-12,FL,0,recreation,Go-kart,1
4073,914253,2004-08-12,NJ,Seaside Heights,water park,Aquatic play area,1
4074,914405,2004-08-12,NJ,Wildwood,amusement ride,Track ride,0
4075,918028,2004-08-12,CA,Buena Park,amusement ride,Coaster - wooden,1
4076,918248,2004-08-12,CA,Buena Park,water park,Mat slide,1
4077,919457,2004-08-12,CA,Anaheim,amusement ride,Coaster - steel,1
4078,920006,2004-08-12,CA,San Jose,water park,Body slide,1
4079,920213,2004-08-12,CA,Sacramento,water park,Aquatic play area,1
4080,920220,2004-08-12,CA,Concord,water park,Family raft slide,1
4081,911633,2004-08-11,TX,0,water park,Tube slide,1
4082,911914,2004-08-11,MD,0,amusement ride,Sizzler/scrambler,1
4083,912351,2004-08-11,MI,0,amusement ride,Roll-o-plane/booster/speed,0
4084,912484,2004-08-11,CO,Denver,amusement ride,Coaster - steel,1
4085,912504,2004-08-11,CO,Denver,amusement ride,Coaster - steel,1
4086,914265,2004-08-11,NJ,Toms River,water park,Aquatic play area,1
4087,914266,2004-08-11,NJ,Toms River,water park,Aquatic play area,1
4088,914323,2004-08-11,NJ,Jackson,amusement ride,Rotor/gravitron,1
4089,914406,2004-08-11,NJ,Wildwood,amusement ride,Tilt-a-whirl/waltzer,1
4090,914416,2004-08-11,NJ,Vernon,water park,Body slide,1
4091,914417,2004-08-11,NJ,0,amusement ride,Walk-through,1
4092,919299,2004-08-11,CA,Clovis,water park,Speed slide,1
4093,911634,2004-08-10,TX,0,amusement ride,Coaster - steel,1
4094,911635,2004-08-10,TX,0,water park,Water coaster,1
4095,911859,2004-08-10,WI,0,recreation,Go-kart,1
4096,911913,2004-08-10,MD,0,unknown,Unknown,1
4097,912149,2004-08-10,FL,Hialeah,water park,Water slide - undefined,1
4098,912352,2004-08-10,MI,0,amusement ride,Trabant,1
4099,914302,2004-08-10,NJ,Clementon,water park,Lazy river,1
4100,914309,2004-08-10,NJ,Clementon,amusement ride,Himalaya-type,1
4101,914310,2004-08-10,NJ,Clementon,amusement ride,Himalaya-type,1
4102,914411,2004-08-10,NJ,Wildwood,amusement ride,Coaster - steel,0
4103,914415,2004-08-10,NJ,Wildwood,water park,Aquatic play area,1
4104,914435,2004-08-10,NJ,Wildwood,recreation,Go-kart,1
4105,918273,2004-08-10,CA,Buena Park,water park,Speed slide,1
4106,920232,2004-08-10,CA,Concord,water park,Lazy river,1
4107,920240,2004-08-10,CA,Concord,water park,Wave pool,1
4108,920241,2004-08-10,CA,Concord,water park,Wave pool,1
4109,911636,2004-08-09,TX,0,water park,Body slide,1
4110,911637,2004-08-09,TX,0,water park,Family raft slide,1
4111,914246,2004-08-09,NJ,Garfield,water park,Mat slide,1
4112,914311,2004-08-09,NJ,Clementon,amusement ride,Himalaya-type,1
4113,914413,2004-08-09,NJ,Wildwood,amusement ride,Flume ride,0
4114,914414,2004-08-09,NJ,Wildwood,water park,Aquatic play area,1
4115,918322,2004-08-09,CA,Chula Vista,water park,Wave pool,1
4116,918885,2004-08-09,CA,Los Angeles,amusement ride,Coaster - steel,1
4117,919979,2004-08-09,CA,San Jose,water park,Speed slide,1
4118,919984,2004-08-09,CA,San Jose,water park,Bowl slide,1
4119,911638,2004-08-08,TX,0,amusement ride,Flume ride,1
4120,914218,2004-08-08,NJ,Clementon,water park,Family raft slide,4
4121,914222,2004-08-08,NJ,Clementon,water park,Mat slide,1
4122,914224,2004-08-08,NJ,Ocean City,water park,Aquatic play area,1
4123,914228,2004-08-08,NJ,Jackson,amusement ride,Coaster - steel,1
4124,914232,2004-08-08,NJ,South Toms River,recreation,Go-kart,1
4125,914234,2004-08-08,NJ,Seaside Heights,recreation,Bungee trampoline,1
4126,914235,2004-08-08,NJ,South Toms River,recreation,Bungee trampoline,1
4127,914280,2004-08-08,NJ,Gibsonton,amusement ride,Car ride,0
4128,914295,2004-08-08,NJ,Piscataway,recreation,Go-kart,1
4129,914398,2004-08-08,NJ,Wildwood,amusement ride,Plane/jet/helicopter,0
4130,918072,2004-08-08,CA,Buena Park,amusement ride,Spinning cups/tubs,1
4131,918559,2004-08-08,CA,San Dimas,water park,Tube slide,1
4132,918636,2004-08-08,CA,San Dimas,water park,Speed slide,1
4133,918647,2004-08-08,CA,San Dimas,water park,Aquatic play area,1
4134,919581,2004-08-08,CA,Anaheim,amusement ride,Boat ride,1
4135,920222,2004-08-08,CA,Concord,water park,Speed slide,1
4136,920231,2004-08-08,CA,Concord,water park,Lazy river,1
4137,911639,2004-08-07,TX,0,water park,Body slide,1
4138,911640,2004-08-07,TX,0,amusement ride,Boat ride,1
4139,911845,2004-08-07,WI,0,amusement ride,Sky ride/ski lift,1
4140,914236,2004-08-07,NJ,South Toms River,recreation,Bungee trampoline,1
4141,914437,2004-08-07,NJ,Wildwood,recreation,Go-kart,1
4142,918118,2004-08-07,CA,Buena Park,amusement ride,Flipping platform,1
4143,918691,2004-08-07,CA,San Diego,amusement ride,Flume ride,1
4144,918848,2004-08-07,CA,Los Angeles,amusement ride,Shoot the chute,1
4145,919992,2004-08-07,CA,San Jose,water park,Gang slide,1
4146,920221,2004-08-07,CA,Concord,water park,Speed slide,1
4147,911641,2004-08-06,TX,0,water park,Water coaster,1
4148,912148,2004-08-06,FL,Dania Beach,recreation,Go-kart,1
4149,914227,2004-08-06,NJ,Jackson,amusement ride,Coaster - wooden,1
4150,914229,2004-08-06,NJ,Jackson,amusement ride,Coaster - steel,1
4151,914242,2004-08-06,NJ,Wildwood,amusement ride,Rotor/gravitron,1
4152,914314,2004-08-06,NJ,West Hazleton,amusement ride,Swing ride,1
4153,918152,2004-08-06,CA,Buena Park,amusement ride,Flume ride,1
4154,918921,2004-08-06,CA,Vista,water park,Tube slide,1
4155,919297,2004-08-06,CA,Clovis,water park,Water coaster,1
4156,919579,2004-08-06,CA,Anaheim,amusement ride,Boat ride,2
4157,919717,2004-08-06,CA,Roseville,water park,Water slide - undefined,1
4158,919857,2004-08-06,CA,Santa Clara,amusement ride,Coaster - steel,1
4159,911410,2004-08-05,IL,0,recreation,Go-kart,1
4160,911411,2004-08-05,IL,0,recreation,Go-kart,1
4161,911642,2004-08-05,TX,0,water park,Body slide,1
4162,911643,2004-08-05,TX,0,water park,Speed slide,1
4163,912147,2004-08-05,FL,Panama City,amusement ride,Coaster - wooden,1
4164,918153,2004-08-05,CA,Buena Park,amusement ride,Flume ride,1
4165,918154,2004-08-05,CA,Buena Park,amusement ride,Flume ride,1
4166,918182,2004-08-05,CA,Buena Park,amusement ride,Trabant,1
4167,919712,2004-08-05,CA,Roseville,water park,Tube slide,1
4168,911851,2004-08-04,WI,Lake Delton,recreation,Go-kart,1
4169,914243,2004-08-04,NJ,Ocean City,amusement ride,Bumper car,1
4170,914245,2004-08-04,NJ,Garfield,water park,Water slide - undefined,0
4171,918206,2004-08-04,CA,Palm Springs,water park,Speed slide,1
4172,911858,2004-08-03,WI,Green Bay,amusement ride,Boat ride,1
4173,912353,2004-08-03,MI,Muskegon,water park,Tube slide,1
4174,914237,2004-08-03,NJ,Wildwood,amusement ride,Bumper car,1
4175,914240,2004-08-03,NJ,Wildwood,amusement ride,Coaster - steel,0
4176,918323,2004-08-03,CA,Chula Vista,water park,Wave pool,1
4177,918693,2004-08-03,CA,San Diego,amusement ride,Flume ride,1
4178,919968,2004-08-03,CA,Manteca,water park,Mat slide,1
4179,914210,2004-08-02,NJ,Piscataway,recreation,Go-kart,1
4180,914239,2004-08-02,NJ,Wildwood,amusement ride,Kamikaze/inverter-type,1
4181,914251,2004-08-02,NJ,Piscataway,recreation,Go-kart,1
4182,918569,2004-08-02,CA,San Dimas,water park,Bowl slide,1
4183,919721,2004-08-02,CA,Roseville,water park,Water slide - undefined,1
4184,919840,2004-08-02,CA,Santa Clara,amusement ride,Rafting ride,1
4185,919991,2004-08-02,CA,San Jose,water park,Gang slide,1
4186,920278,2004-08-02,CA,Clovis,water park,Water slide - undefined,1
4187,911330,2004-08-01,CA,San Joaquin,amusement ride,Coaster - family/kiddie,2
4188,912516,2004-08-01,CO,Denver,amusement ride,Coaster - wooden,1
4189,918663,2004-08-01,CA,San Dimas,water park,Body slide,1
4190,918777,2004-08-01,CA,Los Angeles,amusement ride,Shoot the chute,1
4191,919960,2004-08-01,CA,Manteca,water park,Speed slide,1
4192,920201,2004-08-01,CA,Sacramento,water park,Wave pool,1
4193,920218,2004-08-01,CA,Sacramento,water park,Tube slide,1
4194,911949,2004-07-31,WA,0,recreation,Inflatable slide,10
4195,912145,2004-07-31,FL,Clearwater,recreation,Go-kart,1
4196,912146,2004-07-31,FL,0,water park,Tube slide,1
4197,912438,2004-07-31,NY,Grand Island,recreation,Go-kart,2
4198,914215,2004-07-31,NJ,Seaside Heights,water park,Water slide - undefined,1
4199,914216,2004-07-31,NJ,Seaside Heights,water park,Aquatic play area,1
4200,914322,2004-07-31,NJ,Jackson,amusement ride,Coaster - steel,1
4201,915294,2004-07-31,NJ,Clementon,amusement ride,Tilt-a-whirl/waltzer,1
4202,917214,2004-07-31,CA,San Diego,amusement ride,Bumper car,1
4203,917240,2004-07-31,CA,Carson,water park,Water slide - undefined,1
4204,918283,2004-07-31,CA,Buena Park,water park,Lazy river,1
4205,918332,2004-07-31,CA,Chula Vista,water park,Family raft slide,1
4206,919664,2004-07-31,CA,Chula Vista,water park,Water slide - undefined,1
4207,919714,2004-07-31,CA,Roseville,water park,Tube slide,1
4208,920038,2004-07-31,CA,Santa Cruz,amusement ride,Spinning pendulum,1
4209,920160,2004-07-31,CA,Redding,water park,Water slide - undefined,1
4210,912144,2004-07-30,FL,Dania Beach,recreation,Go-kart,1
4211,912355,2004-07-30,MI,Hale,amusement ride,Coaster - family/kiddie,5
4212,912514,2004-07-30,CO,Denver,water park,Water slide - undefined,1
4213,912515,2004-07-30,CO,Denver,amusement ride,Swing ride,1
4214,914231,2004-07-30,NJ,Toms River,water park,Water slide - undefined,1
4215,917594,2004-07-30,CA,Anaheim,amusement ride,Train/tram,1
4216,918662,2004-07-30,CA,San Dimas,water park,Body slide,1
4217,919190,2004-07-30,CA,Los Angeles,water park,Tube slide,1
4218,920208,2004-07-30,CA,Sacramento,water park,Speed slide,1
4219,911644,2004-07-29,TX,0,amusement ride,Car ride,1
4220,914214,2004-07-29,NJ,Seaside Heights,amusement ride,Coaster - steel,1
4221,914225,2004-07-29,NJ,Ocean City,water park,Tube slide,1
4222,914226,2004-07-29,NJ,Ocean City,water park,Tube slide,1
4223,914247,2004-07-29,NJ,Vernon,water park,Aquatic play area,1
4224,914418,2004-07-29,NJ,Ocean City,amusement ride,Flume ride,0
4225,914438,2004-07-29,NJ,Wildwood,recreation,Go-kart,1
4226,917988,2004-07-29,CA,Buena Park,amusement ride,Coaster - steel,1
4227,918031,2004-07-29,CA,Buena Park,amusement ride,Coaster - wooden,1
4228,918586,2004-07-29,CA,San Dimas,water park,Tube slide,1
4229,918721,2004-07-29,CA,Los Angeles,amusement ride,Coaster - steel,1
4230,919957,2004-07-29,CA,Manteca,water park,Water slide - undefined,1
4231,914233,2004-07-28,NJ,South Toms River,recreation,Go-kart,1
4232,914408,2004-07-28,NJ,Wildwood,amusement ride,Coaster - steel,0
4233,918032,2004-07-28,CA,Buena Park,amusement ride,Coaster - wooden,1
4234,912143,2004-07-27,FL,Ft. Lauderdale,recreation,Go-kart,1
4235,912513,2004-07-27,CO,Denver,amusement ride,Shoot the chute,1
4236,919711,2004-07-27,CA,Roseville,water park,Aquatic play area,1
4237,920094,2004-07-27,CA,Vallejo,amusement ride,Ferris/gondola wheel,1
4238,911645,2004-07-26,TX,0,amusement ride,Coaster - steel,1
4239,911646,2004-07-26,TX,0,amusement ride,Coaster - steel,1
4240,911860,2004-07-26,WI,Green Bay,amusement ride,Carousel,1
4241,914211,2004-07-26,NJ,Piscataway,recreation,Go-kart,1
4242,914241,2004-07-26,NJ,Wildwood,recreation,Go-kart,1
4243,914252,2004-07-26,NJ,Seaside Heights,amusement ride,Coaster - steel,1
4244,914277,2004-07-26,NJ,Vernon,water park,Speed slide,1
4245,918306,2004-07-26,CA,Buena Park,water park,Tube slide,1
4246,918423,2004-07-26,CA,Carlsbad,amusement ride,Coaster - steel,1
4247,918722,2004-07-26,CA,Los Angeles,amusement ride,Coaster - steel,1
4248,918754,2004-07-26,CA,Los Angeles,amusement ride,Coaster - wooden,1
4249,919878,2004-07-26,CA,Fresno,water park,Water slide - undefined,1
4250,911647,2004-07-25,TX,0,water park,Body slide,1
4251,911846,2004-07-25,WI,0,amusement ride,Sky ride/ski lift,1
4252,914238,2004-07-25,NJ,Wildwood,amusement ride,Coaster - steel,1
4253,914250,2004-07-25,NJ,Piscataway,recreation,Go-kart,1
4254,914273,2004-07-25,NJ,Wildwood,amusement ride,Coaster - steel,1
4255,917218,2004-07-25,CA,San Diego,amusement ride,Tilt-a-whirl/waltzer,1
4256,919841,2004-07-25,CA,Santa Clara,amusement ride,Rafting ride,1
4257,920093,2004-07-25,CA,Vallejo,amusement ride,Coaster - wooden,1
4258,911648,2004-07-24,TX,Houston,amusement ride,Sky ride/ski lift,1
4259,911649,2004-07-24,TX,0,amusement ride,Shoot the chute,1
4260,914244,2004-07-24,NJ,Cherry Hill,recreation,Go-kart,1
4261,914248,2004-07-24,NJ,Vernon,water park,Aquatic play area,1
4262,914254,2004-07-24,NJ,Seaside Heights,water park,Aquatic play area,1
4263,919716,2004-07-24,CA,Roseville,water park,Water slide - undefined,1
4264,919978,2004-07-24,CA,San Jose,water park,Speed slide,1
4265,920206,2004-07-24,CA,Sacramento,water park,Lazy river,1
4266,911408,2004-07-23,IL,0,recreation,Go-kart,2
4267,911409,2004-07-23,IL,0,recreation,Go-kart,2
4268,914223,2004-07-23,NJ,0,amusement ride,Simulator,1
4269,917907,2004-07-23,CA,Anaheim,amusement ride,Flume ride,1
4270,918558,2004-07-23,CA,San Dimas,water park,Tube slide,1
4271,918661,2004-07-23,CA,San Dimas,water park,Body slide,1
4272,918910,2004-07-23,CA,Vista,water park,Continuous wave,1
4273,920286,2004-07-23,CA,Clovis,water park,Water coaster,1
4274,911650,2004-07-22,TX,0,water park,Body slide,1
4275,912356,2004-07-22,MI,Dryden,water park,Water slide - undefined,1
4276,914212,2004-07-22,NJ,Piscataway,recreation,Go-kart,1
4277,914217,2004-07-22,NJ,Clementon,water park,Lazy river,1
4278,917274,2004-07-22,CA,Riverside,amusement ride,Drop tower,1
4279,919296,2004-07-22,CA,Santa Cruz,amusement ride,Wheel w/spinning cars,1
4280,919720,2004-07-22,CA,Roseville,water park,Water slide - undefined,1
4281,919726,2004-07-22,CA,Roseville,water park,Tube slide,1
4282,920070,2004-07-22,CA,Santa Cruz,amusement ride,Himalaya-type,1
4283,911651,2004-07-21,TX,0,amusement ride,Coaster - wooden,1
4284,912142,2004-07-21,FL,Dania Beach,recreation,Go-kart,1
4285,912440,2004-07-21,NY,Tonawanda,amusement ride,Orbiter/octopus-type,1
4286,914131,2004-07-21,NJ,Clementon,amusement ride,Wheel w/spinning cars,1
4287,914132,2004-07-21,NJ,Clementon,amusement ride,Flying carpet ride,1
4288,914141,2004-07-21,NJ,Keansburg,water park,Water slide - undefined,1
4289,914145,2004-07-21,NJ,South Toms River,amusement ride,Bumper car,1
4290,914154,2004-07-21,NJ,South Amboy,recreation,Play structure,1
4291,914155,2004-07-21,NJ,Seaside Heights,water park,Aquatic play area,1
4292,914258,2004-07-21,NJ,Clementon,water park,Lazy river,1
4293,918382,2004-07-21,CA,Carlsbad,amusement ride,Coaster - family/kiddie,1
4294,918567,2004-07-21,CA,San Dimas,water park,Bowl slide,1
4295,920233,2004-07-21,CA,Concord,water park,Lazy river,1
4296,920245,2004-07-21,CA,Concord,water park,Aquatic play area,1
4297,911652,2004-07-20,TX,0,amusement ride,Coaster - steel,1
4298,911653,2004-07-20,TX,0,amusement ride,Carousel,1
4299,914142,2004-07-20,NJ,Toms River,water park,Water slide - undefined,1
4300,914255,2004-07-20,NJ,Seaside Heights,water park,Tube slide,1
4301,914256,2004-07-20,NJ,Seaside Heights,water park,Tube slide,1
4302,918646,2004-07-20,CA,San Dimas,water park,Aquatic play area,1
4303,918736,2004-07-20,CA,Los Angeles,amusement ride,Coaster - steel,1
4304,919725,2004-07-20,CA,Roseville,water park,Tube slide,1
4305,911654,2004-07-19,TX,0,water park,Tube slide,1
4306,911655,2004-07-19,TX,0,water park,Body slide,1
4307,914163,2004-07-19,NJ,Seaside Heights,water park,Mat slide,1
4308,917379,2004-07-19,CA,Anaheim,amusement ride,Spinning cups/tubs,1
4309,918427,2004-07-19,CA,Murreta,amusement ride,Spinning cups/tubs,1
4310,918554,2004-07-19,CA,San Dimas,water park,Tube slide,1
4311,911656,2004-07-18,TX,0,water park,Wave pool,1
4312,911856,2004-07-18,WI,Green Bay,amusement ride,Train/tram,1
4313,912140,2004-07-18,FL,Kissimmee,water park,Water slide - undefined,1
4314,912141,2004-07-18,FL,Jacksonville,recreation,Go-kart,1
4315,914149,2004-07-18,NJ,Wildwood,amusement ride,Flume ride,0
4316,914278,2004-07-18,NJ,Vernon,water park,Water slide - undefined,1
4317,918531,2004-07-18,CA,Redlands,water park,Tube slide,1
4318,918551,2004-07-18,CA,San Dimas,water park,Tube slide,1
4319,919947,2004-07-18,CA,Morgan Hill,water park,Water slide - undefined,1
4320,920230,2004-07-18,CA,Concord,water park,Lazy river,1
4321,920248,2004-07-18,CA,Concord,water park,Aquatic play area,1
4322,911847,2004-07-17,WI,Milwaukee,amusement ride,Sky ride/ski lift,1
4323,912139,2004-07-17,FL,Ft. Lauderdale,amusement ride,Bumper car,1
4324,912377,2004-07-17,MI,Saginaw,recreation,Go-kart,1
4325,912420,2004-07-17,IA,Ames,amusement ride,Spinning cups/tubs,1
4326,914144,2004-07-17,NJ,South Toms River,amusement ride,Walk-through,1
4327,914151,2004-07-17,NJ,Cherry Hill,recreation,Go-kart,1
4328,914157,2004-07-17,NJ,Seaside Heights,water park,Aquatic play area,1
4329,914158,2004-07-17,NJ,Seaside Heights,water park,Tube slide,1
4330,914159,2004-07-17,NJ,Seaside Heights,water park,Tube slide,1
4331,914162,2004-07-17,NJ,Seaside Heights,water park,Tube slide,1
4332,914164,2004-07-17,NJ,Seaside Heights,water park,Mat slide,1
4333,914165,2004-07-17,NJ,Paramus,amusement ride,Simulator,1
4334,914168,2004-07-17,NJ,Seaside Heights,water park,Tube slide,1
4335,914213,2004-07-17,NJ,Piscataway,recreation,Go-kart,1
4336,914321,2004-07-17,NJ,Jackson,amusement ride,Coaster - steel,1
4337,915133,2004-07-17,NJ,Cherry Hill,recreation,Go-kart,1
4338,917464,2004-07-17,CA,Anaheim,amusement ride,Drop tower,1
4339,919877,2004-07-17,CA,Fresno,water park,Water slide - undefined,1
4340,919961,2004-07-17,CA,Manteca,water park,Tube slide,1
4341,920212,2004-07-17,CA,Sacramento,water park,Aquatic play area,1
4342,911657,2004-07-16,TX,0,water park,Water coaster,1
4343,911658,2004-07-16,TX,0,amusement ride,Spinning cups/tubs,1
4344,912136,2004-07-16,FL,Pensacola,amusement ride,Tilt-a-whirl/waltzer,1
4345,912137,2004-07-16,FL,Jacksonville,water park,Water slide - undefined,1
4346,912138,2004-07-16,FL,Panama City,recreation,Go-kart,1
4347,914143,2004-07-16,NJ,South Toms River,amusement ride,Himalaya-type,1
4348,914147,2004-07-16,NJ,Wildwood,amusement ride,Coaster - steel,0
4349,914148,2004-07-16,NJ,Wildwood,amusement ride,Coaster - steel,0
4350,914150,2004-07-16,NJ,Wildwood,amusement ride,Flume ride,0
4351,914152,2004-07-16,NJ,Vernon,water park,Aquatic play area,1
4352,914156,2004-07-16,NJ,Seaside Heights,water park,Water slide - undefined,1
4353,914160,2004-07-16,NJ,Seaside Heights,water park,Aquatic play area,1
4354,914161,2004-07-16,NJ,Seaside Heights,water park,Aquatic play area,1
4355,914169,2004-07-16,NJ,Seaside Heights,water park,Lazy river,1
4356,917902,2004-07-16,CA,Anaheim,amusement ride,Flume ride,1
4357,918557,2004-07-16,CA,San Dimas,water park,Tube slide,1
4358,918606,2004-07-16,CA,San Dimas,water park,Water slide - undefined,1
4359,919692,2004-07-16,CA,Gilroy,amusement ride,Train/tram,1
4360,919730,2004-07-16,CA,Roseville,water park,Bowl slide,1
4361,911407,2004-07-15,IL,0,amusement ride,Spinning cups/tubs,1
4362,911659,2004-07-15,TX,0,water park,Tube slide,1
4363,911660,2004-07-15,TX,0,amusement ride,Coaster - steel,1
4364,914133,2004-07-15,NJ,Clementon,amusement ride,Kamikaze/inverter-type,1
4365,914137,2004-07-15,NJ,Pt. Pleasant Beach,amusement ride,Spinning cups/tubs,1
4366,914146,2004-07-15,NJ,Wildwood,amusement ride,Carousel,1
4367,914166,2004-07-15,NJ,Seaside Heights,amusement ride,Flume ride,1
4368,914167,2004-07-15,NJ,Seaside Heights,water park,Aquatic play area,1
4369,918705,2004-07-15,CA,San Diego,amusement ride,Rafting ride,1
4370,919186,2004-07-15,CA,Los Angeles,water park,Funnel,1
4371,919967,2004-07-15,CA,Manteca,water park,Mat slide,1
4372,911661,2004-07-14,TX,0,amusement ride,Coaster - steel,1
4373,912134,2004-07-14,FL,Fernandina Beach,water park,Water slide - undefined,1
4374,912483,2004-07-14,CO,Denver,amusement ride,Shoot the chute,1
4375,918229,2004-07-14,CA,Palm Springs,water park,Water slide - undefined,1
4376,919185,2004-07-14,CA,Los Angeles,water park,Funnel,1
4377,919733,2004-07-14,CA,Roseville,water park,Wave pool,1
4378,919834,2004-07-14,CA,Santa Clara,amusement ride,Coaster - steel,1
4379,919848,2004-07-14,CA,Santa Clara,amusement ride,Coaster - family/kiddie,1
4380,920153,2004-07-14,CA,Redding,water park,Tube slide,1
4381,920205,2004-07-14,CA,Sacramento,water park,Lazy river,1
4382,920225,2004-07-14,CA,Concord,water park,Body slide,1
4383,911662,2004-07-13,TX,0,amusement ride,Coaster - steel,1
4384,911663,2004-07-13,TX,0,water park,Water coaster,1
4385,914126,2004-07-13,NJ,Wildwood,amusement ride,Coaster - steel,2
4386,914139,2004-07-13,NJ,Pt. Pleasant Beach,amusement ride,Plane/jet/helicopter,1
4387,917465,2004-07-13,CA,Anaheim,amusement ride,Drop tower,1
4388,918452,2004-07-13,CA,Perris,recreation,Indoor skydiving,1
4389,919323,2004-07-13,CA,Sacramento,water park,Speed slide,1
4390,911664,2004-07-12,TX,0,amusement ride,Flume ride,1
4391,911665,2004-07-12,TX,0,water park,Aquatic play area,1
4392,911666,2004-07-12,TX,0,water park,Water slide - undefined,1
4393,911667,2004-07-12,TX,0,water park,Funnel,1
4394,911861,2004-07-12,WI,Green Bay,recreation,Slide,1
4395,918121,2004-07-12,CA,Buena Park,amusement ride,Flipping platform,1
4396,918355,2004-07-12,CA,Chula Vista,water park,Funnel,1
4397,918465,2004-07-12,CA,Redlands,amusement ride,Bumper car,1
4398,918655,2004-07-12,CA,San Dimas,water park,Family raft slide,1
4399,918720,2004-07-12,CA,Los Angeles,amusement ride,Flying carpet ride,1
4400,919294,2004-07-12,CA,Vallejo,amusement ride,Rafting ride,1
4401,919675,2004-07-12,CA,Fresno,water park,Water slide - undefined,1
4402,911337,2004-07-11,MA,Brockton,amusement ride,Walk-through,1
4403,911348,2004-07-11,OH,0,recreation,Go-kart,1
4404,911852,2004-07-11,WI,Lake Delton,recreation,Go-kart,1
4405,914057,2004-07-11,NJ,South Toms River,amusement ride,Track ride,1
4406,914088,2004-07-11,NJ,Clementon,water park,Lazy river,1
4407,914089,2004-07-11,NJ,South Toms River,amusement ride,Simulator,1
4408,914091,2004-07-11,NJ,Clementon,water park,Mat slide,1
4409,914094,2004-07-11,NJ,Toms River,water park,Water slide - undefined,1
4410,914101,2004-07-11,NJ,Piscataway,recreation,Go-kart,1
4411,914116,2004-07-11,NJ,Keansburg,water park,Aquatic play area,1
4412,914134,2004-07-11,NJ,Clementon,amusement ride,Flume ride,1
4413,914135,2004-07-11,NJ,Clementon,amusement ride,Flume ride,1
4414,914136,2004-07-11,NJ,Clementon,amusement ride,Himalaya-type,1
